test_file,true_speaker,predicted_speaker,best_score
Mahda_Fr_test_5s_28.mfcc,Mahda,Mahda,-81.31012496536708
Mahda_Fr_test_5s_29.mfcc,Mahda,Mahda,-83.1303837350804
Mahda_Fr_test_5s_3.mfcc,Mahda,Mahda,-82.11739244644772
Mahda_Fr_test_5s_30.mfcc,Mahda,Mahda,-92.68139484345785
Mahda_Fr_test_5s_4.mfcc,Mahda,Mahda,-80.8437949996262
Mahda_Fr_test_5s_5.mfcc,Mahda,Mahda,-82.44936938083156
Mahda_Fr_test_5s_6.mfcc,Mahda,Mahda,-80.97426890521139
Mahda_Fr_test_5s_7.mfcc,Mahda,Mahda,-82.94684425898699
Mahda_Fr_test_5s_8.mfcc,Mahda,Mahda,-82.49559812427579
Mahda_Fr_test_5s_9.mfcc,Mahda,Mahda,-83.29050102982427
Oumayma_Ar_test_10s_1.mfcc,Oumayma,Oumayma,-88.48632060113239
Oumayma_Ar_test_10s_10.mfcc,Oumayma,Oumayma,-86.35596187818116
Oumayma_Ar_test_10s_11.mfcc,Oumayma,Oumayma,-86.00163773673209
Oumayma_Ar_test_10s_12.mfcc,Oumayma,Oumayma,-88.19097621961185
Oumayma_Ar_test_10s_13.mfcc,Oumayma,Oumayma,-84.22279726534055
Oumayma_Ar_test_10s_14.mfcc,Oumayma,Oumayma,-88.7393189097066
Oumayma_Ar_test_10s_15.mfcc,Oumayma,Oumayma,-87.27693860858902
Oumayma_Ar_test_10s_16.mfcc,Oumayma,Oumayma,-88.17476401948737
Oumayma_Ar_test_10s_17.mfcc,Oumayma,Oumayma,-85.1991658129788
Oumayma_Ar_test_10s_18.mfcc,Oumayma,Oumayma,-85.68729859135301
Oumayma_Ar_test_10s_19.mfcc,Oumayma,Oumayma,-84.64129301721164
Oumayma_Ar_test_10s_2.mfcc,Oumayma,Oumayma,-84.34818103229152
Oumayma_Ar_test_10s_20.mfcc,Oumayma,Oumayma,-84.1130732521896
Oumayma_Ar_test_10s_21.mfcc,Oumayma,Oumayma,-85.04307879511684
Oumayma_Ar_test_10s_22.mfcc,Oumayma,Oumayma,-85.52109326718153
Oumayma_Ar_test_10s_23.mfcc,Oumayma,Oumayma,-85.35090637375988
Oumayma_Ar_test_10s_24.mfcc,Oumayma,Oumayma,-85.99194080057345
Oumayma_Ar_test_10s_25.mfcc,Oumayma,Oumayma,-86.61612885426756
Oumayma_Ar_test_10s_26.mfcc,Oumayma,Oumayma,-85.76619727366432
Oumayma_Ar_test_10s_27.mfcc,Oumayma,Oumayma,-87.66924344400532
Oumayma_Ar_test_10s_28.mfcc,Oumayma,Oumayma,-85.01686408199393
Oumayma_Ar_test_10s_29.mfcc,Oumayma,Oumayma,-87.1092566679645
Oumayma_Ar_test_10s_3.mfcc,Oumayma,Oumayma,-83.8764402853261
Oumayma_Ar_test_10s_30.mfcc,Oumayma,Oumayma,-84.8355066146276
Oumayma_Ar_test_10s_4.mfcc,Oumayma,Oumayma,-86.80474898473321
Oumayma_Ar_test_10s_5.mfcc,Oumayma,Oumayma,-85.08641154037858
Oumayma_Ar_test_10s_6.mfcc,Oumayma,Oumayma,-87.51213166026369
Oumayma_Ar_test_10s_7.mfcc,Oumayma,Oumayma,-82.7747735062282
Oumayma_Ar_test_10s_8.mfcc,Oumayma,Oumayma,-84.5147250023648
Oumayma_Ar_test_10s_9.mfcc,Oumayma,Oumayma,-85.94712893919899
Oumayma_Ar_test_15s_1.mfcc,Oumayma,Oumayma,-85.12115225724813
Oumayma_Ar_test_15s_10.mfcc,Oumayma,Oumayma,-85.94562773584123
Oumayma_Ar_test_15s_11.mfcc,Oumayma,Oumayma,-84.98438056244841
Oumayma_Ar_test_15s_12.mfcc,Oumayma,Oumayma,-84.77981929135873
Oumayma_Ar_test_15s_13.mfcc,Oumayma,Oumayma,-86.11858149209058
Oumayma_Ar_test_15s_14.mfcc,Oumayma,Oumayma,-86.28968909026553
Oumayma_Ar_test_15s_15.mfcc,Oumayma,Oumayma,-86.10595324817288
Oumayma_Ar_test_15s_16.mfcc,Oumayma,Oumayma,-87.60859008021411
Oumayma_Ar_test_15s_17.mfcc,Oumayma,Oumayma,-84.1463802952582
Oumayma_Ar_test_15s_18.mfcc,Oumayma,Oumayma,-87.17745799521752
Oumayma_Ar_test_15s_19.mfcc,Oumayma,Oumayma,-85.65865101678618
Oumayma_Ar_test_15s_2.mfcc,Oumayma,Oumayma,-83.98444587731244
Oumayma_Ar_test_15s_20.mfcc,Oumayma,Oumayma,-84.68029644755282
Oumayma_Ar_test_15s_21.mfcc,Oumayma,Oumayma,-85.3249883507847
Oumayma_Ar_test_15s_22.mfcc,Oumayma,Oumayma,-83.96021799202592
Oumayma_Ar_test_15s_23.mfcc,Oumayma,Oumayma,-86.23578566537249
Oumayma_Ar_test_15s_24.mfcc,Oumayma,Oumayma,-87.14480708509245
Oumayma_Ar_test_15s_25.mfcc,Oumayma,Oumayma,-85.38705804499811
Oumayma_Ar_test_15s_26.mfcc,Oumayma,Oumayma,-86.12162838837055
Oumayma_Ar_test_15s_27.mfcc,Oumayma,Oumayma,-88.10633914270697
Oumayma_Ar_test_15s_28.mfcc,Oumayma,Oumayma,-85.23525002689007
Oumayma_Ar_test_15s_29.mfcc,Oumayma,Oumayma,-83.222558806363
Oumayma_Ar_test_15s_3.mfcc,Oumayma,Oumayma,-85.7025927513819
Oumayma_Ar_test_15s_30.mfcc,Oumayma,Oumayma,-85.84354190074852
Oumayma_Ar_test_15s_4.mfcc,Oumayma,Oumayma,-87.68742492208804
Oumayma_Ar_test_15s_5.mfcc,Oumayma,Oumayma,-85.84275086127141
Oumayma_Ar_test_15s_6.mfcc,Oumayma,Oumayma,-83.19486754358452
Oumayma_Ar_test_15s_7.mfcc,Oumayma,Oumayma,-84.3770098449117
Oumayma_Ar_test_15s_8.mfcc,Oumayma,Oumayma,-86.83810401995042
Oumayma_Ar_test_15s_9.mfcc,Oumayma,Oumayma,-85.21213031048242
Oumayma_Ar_test_5s_1.mfcc,Oumayma,Oumayma,-84.65217992994877
Oumayma_Ar_test_5s_10.mfcc,Oumayma,Oumayma,-87.18106209844234
Oumayma_Ar_test_5s_11.mfcc,Oumayma,Oumayma,-86.63927700937735
Oumayma_Ar_test_5s_12.mfcc,Oumayma,Oumayma,-83.20347416715191
Oumayma_Ar_test_5s_13.mfcc,Oumayma,Oumayma,-88.41030367072865
Oumayma_Ar_test_5s_14.mfcc,Oumayma,Oumayma,-88.23533615431326
Oumayma_Ar_test_5s_15.mfcc,Oumayma,Oumayma,-86.14009116664155
Oumayma_Ar_test_5s_16.mfcc,Oumayma,Oumayma,-89.67518508050155
Oumayma_Ar_test_5s_17.mfcc,Oumayma,Oumayma,-86.44395718075066
Oumayma_Ar_test_5s_18.mfcc,Oumayma,Oumayma,-88.19720384051102
Oumayma_Ar_test_5s_19.mfcc,Oumayma,Oumayma,-86.15053444558752
Oumayma_Ar_test_5s_2.mfcc,Oumayma,Oumayma,-89.20690974120801
Oumayma_Ar_test_5s_20.mfcc,Oumayma,Oumayma,-87.79635106566278
Oumayma_Ar_test_5s_21.mfcc,Oumayma,Oumayma,-84.81091411761871
Oumayma_Ar_test_5s_22.mfcc,Oumayma,Oumayma,-87.30065253625925
Oumayma_Ar_test_5s_23.mfcc,Oumayma,Oumayma,-84.07669191478061
Oumayma_Ar_test_5s_24.mfcc,Oumayma,Oumayma,-85.20859680242505
Oumayma_Ar_test_5s_25.mfcc,Oumayma,Oumayma,-84.22407387238096
Oumayma_Ar_test_5s_26.mfcc,Oumayma,Oumayma,-84.17132472896171
Oumayma_Ar_test_5s_27.mfcc,Oumayma,Oumayma,-87.26748975056934
Oumayma_Ar_test_5s_28.mfcc,Oumayma,Oumayma,-85.43045837884259
Oumayma_Ar_test_5s_29.mfcc,Oumayma,Oumayma,-84.66833853004978
Oumayma_Ar_test_5s_3.mfcc,Oumayma,Oumayma,-84.66172939539368
Oumayma_Ar_test_5s_30.mfcc,Oumayma,Oumayma,-85.53979865019285
Oumayma_Ar_test_5s_4.mfcc,Oumayma,Oumayma,-89.85564128710628
Oumayma_Ar_test_5s_5.mfcc,Oumayma,Oumayma,-83.0495442090363
Oumayma_Ar_test_5s_6.mfcc,Oumayma,Oumayma,-86.01833582304398
Oumayma_Ar_test_5s_7.mfcc,Oumayma,Oumayma,-83.60516680298414
Oumayma_Ar_test_5s_8.mfcc,Oumayma,Oumayma,-85.81807727173167
Oumayma_Ar_test_5s_9.mfcc,Oumayma,Oumayma,-89.13587224346546
Oumayma_En_test_10s_1.mfcc,Oumayma,Oumayma,-85.8207937167541
Oumayma_En_test_10s_10.mfcc,Oumayma,Oumayma,-89.16226425371742
Oumayma_En_test_10s_11.mfcc,Oumayma,Oumayma,-85.62893036068643
Oumayma_En_test_10s_12.mfcc,Oumayma,Oumayma,-86.1255637388353
Oumayma_En_test_10s_13.mfcc,Oumayma,Oumayma,-87.77032511395868
Oumayma_En_test_10s_14.mfcc,Oumayma,Oumayma,-89.65025143386622
Oumayma_En_test_10s_15.mfcc,Oumayma,Oumayma,-82.86573394578889
Oumayma_En_test_10s_16.mfcc,Oumayma,Oumayma,-89.06477381956121
Oumayma_En_test_10s_17.mfcc,Oumayma,Oumayma,-88.18369632801236
Oumayma_En_test_10s_18.mfcc,Oumayma,Oumayma,-86.57288176981754
Oumayma_En_test_10s_19.mfcc,Oumayma,Oumayma,-85.78712295614392
Oumayma_En_test_10s_2.mfcc,Oumayma,Oumayma,-87.72288329785177
Oumayma_En_test_10s_20.mfcc,Oumayma,Oumayma,-90.20399536182707
Oumayma_En_test_10s_21.mfcc,Oumayma,Oumayma,-84.7557558704096
Oumayma_En_test_10s_22.mfcc,Oumayma,Oumayma,-89.03619873018123
Oumayma_En_test_10s_23.mfcc,Oumayma,Oumayma,-89.89686186521229
Oumayma_En_test_10s_24.mfcc,Oumayma,Oumayma,-86.18859290921148
Oumayma_En_test_10s_25.mfcc,Oumayma,Oumayma,-86.43542509921795
Oumayma_En_test_10s_26.mfcc,Oumayma,Oumayma,-85.2324571039454
Oumayma_En_test_10s_27.mfcc,Oumayma,Oumayma,-86.99189853206839
Oumayma_En_test_10s_28.mfcc,Oumayma,Oumayma,-82.80888562416216
Oumayma_En_test_10s_29.mfcc,Oumayma,Oumayma,-85.78354094959383
Oumayma_En_test_10s_3.mfcc,Oumayma,Oumayma,-87.87095139769498
Oumayma_En_test_10s_30.mfcc,Oumayma,Oumayma,-87.11171332165966
Oumayma_En_test_10s_4.mfcc,Oumayma,Oumayma,-87.1658534867996
Oumayma_En_test_10s_5.mfcc,Oumayma,Oumayma,-85.69363766765099
Oumayma_En_test_10s_6.mfcc,Oumayma,Oumayma,-87.28312208553893
Oumayma_En_test_10s_7.mfcc,Oumayma,Oumayma,-90.34229853093028
Oumayma_En_test_10s_8.mfcc,Oumayma,Oumayma,-88.46507509932567
Oumayma_En_test_10s_9.mfcc,Oumayma,Oumayma,-87.59650823190772
Oumayma_En_test_15s_1.mfcc,Oumayma,Oumayma,-88.78275599475447
Oumayma_En_test_15s_10.mfcc,Oumayma,Oumayma,-86.61896168255807
Oumayma_En_test_15s_11.mfcc,Oumayma,Oumayma,-85.76361799894701
Oumayma_En_test_15s_12.mfcc,Oumayma,Oumayma,-84.30869956817683
Oumayma_En_test_15s_13.mfcc,Oumayma,Oumayma,-86.15909037476663
Oumayma_En_test_15s_14.mfcc,Oumayma,Oumayma,-86.49922556426957
Oumayma_En_test_15s_15.mfcc,Oumayma,Oumayma,-86.94093150154978
Oumayma_En_test_15s_16.mfcc,Oumayma,Oumayma,-86.6197087500183
Oumayma_En_test_15s_17.mfcc,Oumayma,Oumayma,-89.51707331618023
Oumayma_En_test_15s_18.mfcc,Oumayma,Oumayma,-86.78139794989744
Oumayma_En_test_15s_19.mfcc,Oumayma,Oumayma,-88.60157023691433
Oumayma_En_test_15s_2.mfcc,Oumayma,Oumayma,-86.22831389315428
Oumayma_En_test_15s_20.mfcc,Oumayma,Oumayma,-87.83878184958019
Oumayma_En_test_15s_21.mfcc,Oumayma,Oumayma,-87.90808325978028
Oumayma_En_test_15s_22.mfcc,Oumayma,Oumayma,-89.50815371133557
Oumayma_En_test_15s_23.mfcc,Oumayma,Oumayma,-85.56850697314424
Oumayma_En_test_15s_24.mfcc,Oumayma,Oumayma,-88.36106761113074
Oumayma_En_test_15s_25.mfcc,Oumayma,Oumayma,-86.22143878642983
Oumayma_En_test_15s_26.mfcc,Oumayma,Oumayma,-85.92215178948412
Oumayma_En_test_15s_27.mfcc,Oumayma,Oumayma,-87.18897213031383
Oumayma_En_test_15s_28.mfcc,Oumayma,Oumayma,-87.26054135548544
Oumayma_En_test_15s_29.mfcc,Oumayma,Oumayma,-88.64598101602965
Oumayma_En_test_15s_3.mfcc,Oumayma,Oumayma,-86.67931854726349
Oumayma_En_test_15s_30.mfcc,Oumayma,Oumayma,-88.11821249293233
Oumayma_En_test_15s_4.mfcc,Oumayma,Oumayma,-85.90526940851348
Oumayma_En_test_15s_5.mfcc,Oumayma,Oumayma,-88.62556303046698
Oumayma_En_test_15s_6.mfcc,Oumayma,Oumayma,-85.19529356065023
Oumayma_En_test_15s_7.mfcc,Oumayma,Oumayma,-87.63717580419267
Oumayma_En_test_15s_8.mfcc,Oumayma,Oumayma,-87.55549164770714
Oumayma_En_test_15s_9.mfcc,Oumayma,Oumayma,-88.10460000704452
Oumayma_En_test_5s_1.mfcc,Oumayma,Oumayma,-88.4418252700644
Oumayma_En_test_5s_10.mfcc,Oumayma,Oumayma,-86.8812979453321
Oumayma_En_test_5s_11.mfcc,Oumayma,Oumayma,-88.58780934263592
Oumayma_En_test_5s_12.mfcc,Oumayma,Oumayma,-87.21285339263373
Oumayma_En_test_5s_13.mfcc,Oumayma,Oumayma,-84.37567003808094
Oumayma_En_test_5s_14.mfcc,Oumayma,Oumayma,-86.27455199689578
Oumayma_En_test_5s_15.mfcc,Oumayma,Oumayma,-85.42572005394757
Oumayma_En_test_5s_16.mfcc,Oumayma,Oumayma,-89.48535958977193
Oumayma_En_test_5s_17.mfcc,Oumayma,Oumayma,-86.14781184603416
Oumayma_En_test_5s_18.mfcc,Oumayma,Oumayma,-84.34239760183222
Oumayma_En_test_5s_19.mfcc,Oumayma,Oumayma,-86.44388261425222
Oumayma_En_test_5s_2.mfcc,Oumayma,Oumayma,-87.34229141782606
Oumayma_En_test_5s_20.mfcc,Oumayma,Oumayma,-85.17853958840792
Oumayma_En_test_5s_21.mfcc,Oumayma,Oumayma,-86.60058005489002
Oumayma_En_test_5s_22.mfcc,Oumayma,Oumayma,-88.30528792600954
Oumayma_En_test_5s_23.mfcc,Oumayma,Oumayma,-89.60577110316258
Oumayma_En_test_5s_24.mfcc,Oumayma,Oumayma,-87.27858614407462
Oumayma_En_test_5s_25.mfcc,Oumayma,Oumayma,-88.32672306583501
Oumayma_En_test_5s_26.mfcc,Oumayma,Oumayma,-86.39900645895847
Oumayma_En_test_5s_27.mfcc,Oumayma,Oumayma,-90.02958808234675
Oumayma_En_test_5s_28.mfcc,Oumayma,Oumayma,-85.75223964491194
Oumayma_En_test_5s_29.mfcc,Oumayma,Oumayma,-86.75298901969441
Oumayma_En_test_5s_3.mfcc,Oumayma,Oumayma,-87.5529371775394
Oumayma_En_test_5s_30.mfcc,Oumayma,Oumayma,-86.12170026299313
Oumayma_En_test_5s_4.mfcc,Oumayma,Oumayma,-90.57091000305722
Oumayma_En_test_5s_5.mfcc,Oumayma,Oumayma,-86.80198626292186
Oumayma_En_test_5s_6.mfcc,Oumayma,Oumayma,-88.03013528601062
Oumayma_En_test_5s_7.mfcc,Oumayma,Oumayma,-87.67782341958906
Oumayma_En_test_5s_8.mfcc,Oumayma,Oumayma,-87.85729160782607
Oumayma_En_test_5s_9.mfcc,Oumayma,Oumayma,-87.72148273151545
Oumayma_Fr_test_10s_1.mfcc,Oumayma,Oumayma,-82.9874971743731
Oumayma_Fr_test_10s_10.mfcc,Oumayma,Oumayma,-86.2173623237594
Oumayma_Fr_test_10s_11.mfcc,Oumayma,Oumayma,-83.58051152638917
Oumayma_Fr_test_10s_12.mfcc,Oumayma,Oumayma,-85.702885982039
Oumayma_Fr_test_10s_13.mfcc,Oumayma,Oumayma,-84.11040211604863
Oumayma_Fr_test_10s_14.mfcc,Oumayma,Oumayma,-85.15566896909823
Oumayma_Fr_test_10s_15.mfcc,Oumayma,Oumayma,-82.77208405896033
Oumayma_Fr_test_10s_16.mfcc,Oumayma,Oumayma,-86.38479690931665
Oumayma_Fr_test_10s_17.mfcc,Oumayma,Oumayma,-84.20132761848164
Oumayma_Fr_test_10s_18.mfcc,Oumayma,Oumayma,-85.45917621331417
Oumayma_Fr_test_10s_19.mfcc,Oumayma,Oumayma,-82.78890613570283
Oumayma_Fr_test_10s_2.mfcc,Oumayma,Oumayma,-84.78158074794662
Oumayma_Fr_test_10s_20.mfcc,Oumayma,Oumayma,-83.61351480779187
Oumayma_Fr_test_10s_21.mfcc,Oumayma,Oumayma,-83.92332983141345
Oumayma_Fr_test_10s_22.mfcc,Oumayma,Oumayma,-84.4119993945989
Oumayma_Fr_test_10s_23.mfcc,Oumayma,Oumayma,-84.29693983659935
Oumayma_Fr_test_10s_24.mfcc,Oumayma,Oumayma,-83.4320480143958
Oumayma_Fr_test_10s_25.mfcc,Oumayma,Oumayma,-83.53255138737913
Oumayma_Fr_test_10s_26.mfcc,Oumayma,Oumayma,-85.44578608698707
Oumayma_Fr_test_10s_27.mfcc,Oumayma,Oumayma,-82.5264474566822
Oumayma_Fr_test_10s_28.mfcc,Oumayma,Oumayma,-87.89616404417194
Oumayma_Fr_test_10s_29.mfcc,Oumayma,Oumayma,-84.39974940869747
Oumayma_Fr_test_10s_3.mfcc,Oumayma,Oumayma,-84.33803104730706
Oumayma_Fr_test_10s_30.mfcc,Oumayma,Oumayma,-85.6517191681203
Oumayma_Fr_test_10s_4.mfcc,Oumayma,Oumayma,-83.44967347730905
Oumayma_Fr_test_10s_5.mfcc,Oumayma,Oumayma,-82.03318283761347
Oumayma_Fr_test_10s_6.mfcc,Oumayma,Oumayma,-85.25209106495507
Oumayma_Fr_test_10s_7.mfcc,Oumayma,Oumayma,-82.72039119516937
Oumayma_Fr_test_10s_8.mfcc,Oumayma,Oumayma,-86.5810464270794
Oumayma_Fr_test_10s_9.mfcc,Oumayma,Oumayma,-85.27577749647594
Oumayma_Fr_test_15s_1.mfcc,Oumayma,Oumayma,-82.8891873505169
Oumayma_Fr_test_15s_10.mfcc,Oumayma,Oumayma,-85.77658481429623
Oumayma_Fr_test_15s_11.mfcc,Oumayma,Oumayma,-85.9992255424164
Oumayma_Fr_test_15s_12.mfcc,Oumayma,Oumayma,-83.18338084600269
Oumayma_Fr_test_15s_13.mfcc,Oumayma,Oumayma,-82.7985562017078
Oumayma_Fr_test_15s_14.mfcc,Oumayma,Oumayma,-84.78553259889975
Oumayma_Fr_test_15s_15.mfcc,Oumayma,Oumayma,-84.00667767105188
Oumayma_Fr_test_15s_16.mfcc,Oumayma,Oumayma,-84.40026300385696
Oumayma_Fr_test_15s_17.mfcc,Oumayma,Oumayma,-84.42625251093722
Oumayma_Fr_test_15s_18.mfcc,Oumayma,Oumayma,-87.65038682826143
Oumayma_Fr_test_15s_19.mfcc,Oumayma,Oumayma,-84.89396105524638
Oumayma_Fr_test_15s_2.mfcc,Oumayma,Oumayma,-86.14226460023487
Oumayma_Fr_test_15s_20.mfcc,Oumayma,Oumayma,-83.0578807758107
Oumayma_Fr_test_15s_21.mfcc,Oumayma,Oumayma,-85.5456742173178
Oumayma_Fr_test_15s_22.mfcc,Oumayma,Oumayma,-84.161670419347
Oumayma_Fr_test_15s_23.mfcc,Oumayma,Oumayma,-84.87327759634009
Oumayma_Fr_test_15s_24.mfcc,Oumayma,Oumayma,-84.27867867830795
Oumayma_Fr_test_15s_25.mfcc,Oumayma,Oumayma,-87.32545404901671
Oumayma_Fr_test_15s_26.mfcc,Oumayma,Oumayma,-84.8351174449472
Oumayma_Fr_test_15s_27.mfcc,Oumayma,Oumayma,-82.96375801142686
Oumayma_Fr_test_15s_28.mfcc,Oumayma,Oumayma,-85.08803219581803
Oumayma_Fr_test_15s_29.mfcc,Oumayma,Oumayma,-84.19878308900527
Oumayma_Fr_test_15s_3.mfcc,Oumayma,Oumayma,-83.97035834632952
Oumayma_Fr_test_15s_30.mfcc,Oumayma,Oumayma,-84.25347891962907
Oumayma_Fr_test_15s_4.mfcc,Oumayma,Oumayma,-85.15576570632186
Oumayma_Fr_test_15s_5.mfcc,Oumayma,Oumayma,-83.90037701523372
Oumayma_Fr_test_15s_6.mfcc,Oumayma,Oumayma,-85.72885188047692
Oumayma_Fr_test_15s_7.mfcc,Oumayma,Oumayma,-83.27639584378625
Oumayma_Fr_test_15s_8.mfcc,Oumayma,Oumayma,-85.00947773115607
Oumayma_Fr_test_15s_9.mfcc,Oumayma,Oumayma,-83.91395640350069
Oumayma_Fr_test_5s_1.mfcc,Oumayma,Oumayma,-84.72135241544083
Oumayma_Fr_test_5s_10.mfcc,Oumayma,Oumayma,-83.36073287050415
Oumayma_Fr_test_5s_11.mfcc,Oumayma,Oumayma,-83.1524981382553
Oumayma_Fr_test_5s_12.mfcc,Oumayma,Oumayma,-85.90617108390155
Oumayma_Fr_test_5s_13.mfcc,Oumayma,Oumayma,-82.33272882205412
Oumayma_Fr_test_5s_14.mfcc,Oumayma,Oumayma,-88.87557884338274
Oumayma_Fr_test_5s_15.mfcc,Oumayma,Oumayma,-89.03251716295034
Oumayma_Fr_test_5s_16.mfcc,Oumayma,Oumayma,-83.72834498897062
Oumayma_Fr_test_5s_17.mfcc,Oumayma,Oumayma,-84.65289334006269
Oumayma_Fr_test_5s_18.mfcc,Oumayma,Oumayma,-83.16330221198076
Oumayma_Fr_test_5s_19.mfcc,Oumayma,Oumayma,-82.90212288547679
Oumayma_Fr_test_5s_2.mfcc,Oumayma,Oumayma,-82.38645357178517
Oumayma_Fr_test_5s_20.mfcc,Oumayma,Oumayma,-84.83426680846348
Oumayma_Fr_test_5s_21.mfcc,Oumayma,Oumayma,-83.35858786149228
Oumayma_Fr_test_5s_22.mfcc,Oumayma,Oumayma,-83.92668758008594
Oumayma_Fr_test_5s_23.mfcc,Oumayma,Oumayma,-87.76734133146981
Oumayma_Fr_test_5s_24.mfcc,Oumayma,Oumayma,-82.89336162886582
Oumayma_Fr_test_5s_25.mfcc,Oumayma,Oumayma,-86.22335125752383
Oumayma_Fr_test_5s_26.mfcc,Oumayma,Oumayma,-87.12568976977947
Oumayma_Fr_test_5s_27.mfcc,Oumayma,Ghita,-88.79876315778228
Oumayma_Fr_test_5s_28.mfcc,Oumayma,Oumayma,-83.66698810156689
Oumayma_Fr_test_5s_29.mfcc,Oumayma,Oumayma,-85.36715075237616
Oumayma_Fr_test_5s_3.mfcc,Oumayma,Oumayma,-83.87044146077787
Oumayma_Fr_test_5s_30.mfcc,Oumayma,Oumayma,-82.51380578056471
Oumayma_Fr_test_5s_4.mfcc,Oumayma,Oumayma,-82.78520812590037
Oumayma_Fr_test_5s_5.mfcc,Oumayma,Oumayma,-83.33231637547308
Oumayma_Fr_test_5s_6.mfcc,Oumayma,Oumayma,-82.32002751284011
Oumayma_Fr_test_5s_7.mfcc,Oumayma,Oumayma,-84.4003103640644
Oumayma_Fr_test_5s_8.mfcc,Oumayma,Oumayma,-84.3307109885013
Oumayma_Fr_test_5s_9.mfcc,Oumayma,Oumayma,-88.99197245580793
Souhaila_Ar_test_10s_1.mfcc,Souhaila,Souhaila,-84.8738429668755
Souhaila_Ar_test_10s_10.mfcc,Souhaila,Souhaila,-83.35263336573377
Souhaila_Ar_test_10s_11.mfcc,Souhaila,Souhaila,-84.89914197659643
Souhaila_Ar_test_10s_12.mfcc,Souhaila,Souhaila,-83.87615159922304
Souhaila_Ar_test_10s_13.mfcc,Souhaila,Souhaila,-84.99848808698067
Souhaila_Ar_test_10s_14.mfcc,Souhaila,Souhaila,-84.51595970927426
Souhaila_Ar_test_10s_15.mfcc,Souhaila,Souhaila,-82.32725785957935
Souhaila_Ar_test_10s_16.mfcc,Souhaila,Souhaila,-83.94503098976999
Souhaila_Ar_test_10s_17.mfcc,Souhaila,Souhaila,-84.41906420617292
Souhaila_Ar_test_10s_18.mfcc,Souhaila,Souhaila,-81.89551259113412
Souhaila_Ar_test_10s_19.mfcc,Souhaila,Souhaila,-85.1167588806285
Souhaila_Ar_test_10s_2.mfcc,Souhaila,Souhaila,-83.76672142241044
Souhaila_Ar_test_10s_20.mfcc,Souhaila,Souhaila,-83.95355585537035
Souhaila_Ar_test_10s_21.mfcc,Souhaila,Souhaila,-83.9771172284727
Souhaila_Ar_test_10s_22.mfcc,Souhaila,Souhaila,-81.9450247249218
Souhaila_Ar_test_10s_23.mfcc,Souhaila,Souhaila,-84.37268597160505
Souhaila_Ar_test_10s_24.mfcc,Souhaila,Souhaila,-84.13315472018753
Souhaila_Ar_test_10s_25.mfcc,Souhaila,Souhaila,-84.42753417412112
Souhaila_Ar_test_10s_26.mfcc,Souhaila,Souhaila,-84.18538690428797
Souhaila_Ar_test_10s_27.mfcc,Souhaila,Souhaila,-84.70699274945964
Souhaila_Ar_test_10s_28.mfcc,Souhaila,Souhaila,-83.12820996640271
Souhaila_Ar_test_10s_29.mfcc,Souhaila,Souhaila,-84.10110505150658
Souhaila_Ar_test_10s_3.mfcc,Souhaila,Souhaila,-82.62132189061985
Souhaila_Ar_test_10s_30.mfcc,Souhaila,Souhaila,-82.88783279739717
Souhaila_Ar_test_10s_4.mfcc,Souhaila,Souhaila,-83.51870235214075
Souhaila_Ar_test_10s_5.mfcc,Souhaila,Souhaila,-83.95569487099661
Souhaila_Ar_test_10s_6.mfcc,Souhaila,Souhaila,-83.33052166638929
Souhaila_Ar_test_10s_7.mfcc,Souhaila,Souhaila,-83.76157505787563
Souhaila_Ar_test_10s_8.mfcc,Souhaila,Souhaila,-84.90623295901378
Souhaila_Ar_test_10s_9.mfcc,Souhaila,Souhaila,-84.52907596099712
Souhaila_Ar_test_15s_1.mfcc,Souhaila,Souhaila,-84.57694522452216
Souhaila_Ar_test_15s_10.mfcc,Souhaila,Souhaila,-82.90758522292886
Souhaila_Ar_test_15s_11.mfcc,Souhaila,Souhaila,-84.07914557776407
Souhaila_Ar_test_15s_12.mfcc,Souhaila,Souhaila,-83.51750139976046
Souhaila_Ar_test_15s_13.mfcc,Souhaila,Souhaila,-84.17189440068758
Souhaila_Ar_test_15s_14.mfcc,Souhaila,Souhaila,-84.03940610167878
Souhaila_Ar_test_15s_15.mfcc,Souhaila,Souhaila,-83.3649532914916
Souhaila_Ar_test_15s_16.mfcc,Souhaila,Souhaila,-82.65919471558814
Souhaila_Ar_test_15s_17.mfcc,Souhaila,Souhaila,-83.57332490621957
Souhaila_Ar_test_15s_18.mfcc,Souhaila,Souhaila,-84.3314745994735
Souhaila_Ar_test_15s_19.mfcc,Souhaila,Souhaila,-83.34257344499815
Souhaila_Ar_test_15s_2.mfcc,Souhaila,Souhaila,-85.33083439746521
Souhaila_Ar_test_15s_20.mfcc,Souhaila,Souhaila,-84.57443867523095
Souhaila_Ar_test_15s_21.mfcc,Souhaila,Souhaila,-83.90894751443331
Souhaila_Ar_test_15s_22.mfcc,Souhaila,Souhaila,-84.03772118354325
Souhaila_Ar_test_15s_23.mfcc,Souhaila,Souhaila,-85.62798138474702
Souhaila_Ar_test_15s_24.mfcc,Souhaila,Souhaila,-84.49656108516764
Souhaila_Ar_test_15s_25.mfcc,Souhaila,Souhaila,-84.56070301010229
Souhaila_Ar_test_15s_26.mfcc,Souhaila,Souhaila,-83.60389655701249
Souhaila_Ar_test_15s_27.mfcc,Souhaila,Souhaila,-83.88456309860723
